ID,age,C_job,C_dokki,C_education,C_default,balance,C_housing,C_loan,C_contact,Day,C_month,duration,campaign,pdays,previous,C_poutcome,flg
39625,32,5,2,3,0,410,1,0,1,26,5,252,2,-1,0,9,0
37500,40,5,2,3,0,342,1,0,1,13,5,133,4,-1,0,9,0
39227,30,5,2,3,0,1814,1,0,1,18,5,207,4,-1,0,9,0
37039,47,3,2,3,0,0,1,0,1,13,5,213,1,-1,0,9,0
38210,31,7,2,3,0,1194,1,0,1,15,5,50,1,-1,0,9,0
38027,36,5,2,3,0,2178,1,0,1,14,5,75,3,-1,0,9,0
39661,29,7,2,3,0,2305,0,0,1,27,5,82,2,-1,0,9,0
38546,32,5,2,3,0,3387,1,0,1,15,5,1111,5,-1,0,9,1
39147,41,5,2,3,0,1387,1,0,1,18,5,154,2,-1,0,9,0
38585,33,5,2,3,0,3301,1,0,1,15,5,536,2,-1,0,9,0
39107,38,3,2,3,0,170,1,0,1,18,5,442,1,-1,0,9,1
39541,30,10,2,3,0,1570,1,0,1,26,5,260,1,-1,0,9,0
38616,27,5,2,3,0,54,1,0,1,15,5,309,3,-1,0,9,0
40078,30,5,2,3,0,419,1,0,1,4,6,194,1,-1,0,9,1
37674,32,5,2,3,0,2431,1,0,1,14,5,646,5,-1,0,9,1
37843,35,10,2,3,0,4,1,0,1,14,5,88,1,-1,0,9,0
38592,38,5,2,3,0,8,1,0,1,15,5,17,8,-1,0,9,0
36992,54,6,3,3,0,185,1,0,2,13,5,413,6,-1,0,9,0
37291,45,5,3,3,1,-946,1,0,1,13,5,213,1,-1,0,9,0
38737,60,5,3,3,0,-4057,1,0,1,18,5,242,6,-1,0,9,0
40655,37,5,3,3,0,0,1,0,1,6,8,99,5,-1,0,9,0
39261,40,5,3,3,0,-75,1,0,1,18,5,193,2,-1,0,9,0
39714,54,5,3,3,0,55,1,0,1,27,5,183,2,-1,0,9,0
40237,49,10,3,3,0,0,1,0,1,12,6,177,3,-1,0,9,0
39343,38,5,3,3,0,-199,1,0,1,18,5,15,3,-1,0,9,0
40497,53,5,3,3,0,6649,1,0,1,7,7,83,1,-1,0,9,0
37556,55,3,3,3,0,903,1,0,2,14,5,536,3,-1,0,9,0
38778,54,5,3,3,0,0,1,0,2,18,5,17,11,-1,0,9,0
37110,44,10,2,3,0,564,1,0,1,13,5,88,2,-1,0,9,0
37857,29,11,2,3,0,111,1,0,1,14,5,216,1,-1,0,9,0
37605,32,5,2,3,0,62,1,0,1,14,5,166,1,-1,0,9,0
37191,39,5,2,3,0,297,1,0,1,13,5,734,2,-1,0,9,1
37645,36,5,2,3,0,532,1,0,1,14,5,603,1,-1,0,9,0
38233,35,11,2,3,0,1849,1,0,1,15,5,111,1,-1,0,9,0
37463,43,5,2,3,0,1264,1,0,1,13,5,102,2,-1,0,9,0
37642,36,5,2,3,0,242,1,0,1,14,5,20,1,-1,0,9,0
37989,47,3,2,3,0,-497,1,0,1,14,5,176,2,-1,0,9,0
37869,37,5,2,3,0,8821,1,0,1,14,5,167,1,-1,0,9,0
38029,29,5,2,3,0,8,1,0,1,14,5,41,2,-1,0,9,0
37984,36,5,2,3,0,1041,1,0,1,14,5,480,2,-1,0,9,0
37476,31,11,2,3,0,232,1,0,1,13,5,53,3,-1,0,9,0
37967,36,5,2,3,0,-296,1,0,1,14,5,113,3,-1,0,9,0
37535,32,10,2,3,0,396,1,0,1,13,5,205,3,-1,0,9,0
38474,38,3,2,3,0,2069,1,0,1,15,5,358,7,-1,0,9,0
37538,34,5,2,3,0,186,1,0,1,14,5,115,3,-1,0,9,0
41100,73,6,2,3,0,2575,0,0,1,17,8,152,1,-1,0,9,0
37119,44,3,2,3,0,1,1,0,1,13,5,123,2,-1,0,9,0
39853,34,5,2,3,0,611,0,0,1,2,6,350,1,-1,0,9,1
39498,28,9,2,3,0,803,1,0,1,25,5,324,1,-1,0,9,0
37782,29,1,2,3,0,111,0,0,1,14,5,208,1,-1,0,9,0
39731,34,5,2,3,0,8000,0,0,1,28,5,110,2,-1,0,9,0
38702,34,10,2,3,0,11752,1,0,1,15,5,149,7,-1,0,9,0
39943,35,10,2,3,0,1354,0,0,1,2,6,250,2,-1,0,9,1
39803,56,5,2,3,0,1407,0,0,1,1,6,388,1,-1,0,9,0
41155,49,5,2,3,0,629,0,0,1,19,8,431,4,-1,0,9,0
40030,53,10,2,3,0,2600,0,0,1,3,6,656,1,-1,0,9,0
40021,55,3,2,3,0,82,0,0,1,3,6,97,1,-1,0,9,0
39042,28,5,2,3,0,1480,1,0,1,18,5,143,1,-1,0,9,0
39963,30,5,2,3,0,2694,0,0,1,3,6,192,1,-1,0,9,0
39679,43,5,2,3,0,1188,0,0,1,27,5,140,2,-1,0,9,0
41142,32,10,2,3,0,2688,0,0,1,18,8,101,1,-1,0,9,0
39818,48,5,2,3,0,3842,0,0,1,1,6,215,2,-1,0,9,1
39507,37,7,2,3,0,2211,1,0,1,25,5,143,1,-1,0,9,0
39807,45,3,2,3,0,98,0,0,1,1,6,761,2,-1,0,9,0
39984,34,5,2,3,0,3402,0,0,1,3,6,88,2,-1,0,9,0
41079,32,10,2,3,0,2976,1,0,1,14,8,88,5,-1,0,9,0
39368,37,5,2,3,0,3723,0,0,1,22,5,354,1,-1,0,9,1
40016,46,4,2,3,0,184,0,0,1,3,6,167,1,-1,0,9,0
40012,30,1,2,3,0,4168,0,0,1,3,6,198,1,-1,0,9,0
40008,39,5,2,3,0,5142,0,0,1,3,6,157,1,-1,0,9,0
39745,51,5,2,3,0,994,0,0,1,28,5,414,3,-1,0,9,0
39996,53,10,2,3,0,395,0,0,1,3,6,107,1,-1,0,9,0
40045,40,5,2,3,0,8963,0,0,1,3,6,203,2,-1,0,9,0
39793,54,5,2,3,0,534,0,0,1,1,6,177,2,-1,0,9,1
40014,42,10,2,3,0,15445,0,0,1,3,6,247,2,-1,0,9,0
40039,44,10,2,3,0,717,0,0,1,3,6,150,2,-1,0,9,0
39839,36,5,2,3,0,387,0,0,1,2,6,327,1,-1,0,9,0
38945,31,5,2,3,0,301,1,0,1,18,5,34,6,-1,0,9,0
40037,39,10,2,3,0,1293,0,0,1,3,6,140,2,-1,0,9,1
41105,77,6,2,3,0,0,0,0,1,17,8,286,1,-1,0,9,1
39829,58,10,2,3,0,883,0,0,1,1,6,373,2,-1,0,9,0
39959,54,7,2,3,0,990,0,0,1,3,6,244,2,-1,0,9,1
39828,60,5,2,3,0,3824,0,0,1,1,6,195,3,-1,0,9,0
40982,33,5,2,3,0,641,1,0,1,13,8,347,2,-1,0,9,0
39944,30,5,2,3,0,942,0,0,1,2,6,146,2,-1,0,9,0
39722,55,5,2,3,0,39098,0,0,1,27,5,236,3,-1,0,9,0
40072,29,5,2,3,0,205,0,0,1,4,6,787,1,-1,0,9,1
39755,57,5,2,3,0,473,0,0,1,1,6,295,1,-1,0,9,1
39651,25,1,2,3,0,906,0,0,1,26,5,253,1,-1,0,9,1
39710,42,5,2,3,0,261,0,0,1,27,5,207,5,-1,0,9,0
39623,34,10,2,3,0,0,0,0,1,26,5,58,1,-1,0,9,0
39860,44,5,2,3,0,1954,0,0,1,2,6,294,1,-1,0,9,1
40070,48,5,2,3,0,-10,0,0,1,4,6,144,1,-1,0,9,0
39061,25,10,2,3,0,839,1,0,1,18,5,700,3,-1,0,9,1
39703,44,5,2,3,0,7818,0,0,1,27,5,412,1,-1,0,9,1
39751,57,6,2,3,0,0,0,0,1,28,5,141,3,-1,0,9,0
39474,33,8,2,3,0,570,0,0,1,25,5,70,1,-1,0,9,0
41072,33,5,2,3,0,271,1,0,1,14,8,801,2,-1,0,9,1
37571,49,8,2,3,0,411,0,0,2,14,5,9,6,-1,0,9,0
39933,58,10,2,3,0,12322,0,0,2,2,6,306,2,-1,0,9,0
39701,46,5,2,3,0,2199,0,0,2,27,5,146,1,-1,0,9,0
40232,25,8,1,3,0,12,0,0,1,12,6,126,6,-1,0,9,1
39524,37,11,2,3,0,7620,0,0,2,25,5,100,3,-1,0,9,0
39598,60,6,2,3,0,846,0,0,2,26,5,1346,1,-1,0,9,1
38626,38,5,2,3,0,676,0,0,1,15,5,59,3,-1,0,9,0
41163,89,6,2,3,0,553,0,0,2,19,8,2027,5,-1,0,9,0
39769,47,10,2,3,0,213,0,0,1,1,6,154,1,-1,0,9,0
37793,47,7,2,3,0,3,1,0,1,14,5,199,15,-1,0,9,0
37209,34,5,2,3,0,0,1,0,1,13,5,324,2,-1,0,9,0
40969,36,10,2,3,0,341,0,0,1,13,8,282,1,-1,0,9,1
39973,34,10,2,3,0,127,0,0,1,3,6,117,1,-1,0,9,1
39431,26,10,2,3,0,2026,0,0,1,22,5,43,1,-1,0,9,0
39585,41,5,2,3,0,3769,1,0,1,26,5,94,1,-1,0,9,0
39201,32,5,2,3,0,1041,1,0,1,18,5,577,2,-1,0,9,0
37260,37,5,2,3,0,2019,1,0,1,13,5,368,1,-1,0,9,0
39775,33,5,2,3,0,1323,0,0,1,1,6,327,1,-1,0,9,1
39730,50,5,2,3,0,253,0,0,1,28,5,513,9,-1,0,9,1
40738,63,5,2,3,0,5112,0,0,2,10,8,255,3,-1,0,9,0
40397,37,3,2,3,0,1649,0,1,1,1,7,140,3,-1,0,9,1
40316,50,5,2,3,0,1463,0,1,1,16,6,459,2,-1,0,9,0
40410,40,5,2,3,0,-63,0,1,1,2,7,196,1,-1,0,9,0
37186,40,2,2,1,0,328,1,0,1,13,5,112,1,-1,0,9,0
37936,36,2,2,1,0,4608,1,0,1,14,5,284,7,-1,0,9,0
39117,30,2,2,1,0,-5,1,0,1,18,5,518,2,-1,0,9,0
38688,55,2,2,1,0,135,1,0,1,15,5,641,6,-1,0,9,0
37646,28,8,2,1,0,3,1,0,1,14,5,9,1,-1,0,9,0
38971,33,2,2,1,0,827,1,0,1,18,5,18,4,-1,0,9,0
37567,42,2,2,1,0,325,1,0,1,14,5,99,4,-1,0,9,0
38361,58,2,2,1,0,781,1,0,1,15,5,74,2,-1,0,9,0
39903,53,3,2,1,0,55,0,0,1,2,6,217,1,-1,0,9,0
38855,41,2,2,1,0,-75,1,0,1,18,5,115,1,-1,0,9,0
38004,34,2,2,1,0,79,1,0,1,14,5,406,2,-1,0,9,0
38610,32,2,2,1,0,233,1,0,1,15,5,391,2,-1,0,9,0
37370,57,2,2,1,0,649,1,0,1,13,5,169,2,-1,0,9,0
37081,47,2,2,1,0,4227,1,0,1,13,5,659,1,-1,0,9,1
38501,33,2,2,1,0,309,1,0,1,15,5,42,4,-1,0,9,0
37042,33,2,2,1,0,41,1,0,1,13,5,173,1,-1,0,9,0
38638,40,2,2,1,0,1841,1,0,1,15,5,880,4,-1,0,9,1
38222,44,2,2,1,0,362,1,0,1,15,5,180,1,-1,0,9,0
37963,40,2,2,1,0,309,1,0,1,14,5,221,2,-1,0,9,0
38110,38,2,2,1,0,195,1,0,1,15,5,165,2,-1,0,9,0
37860,38,2,2,1,0,-42,1,0,1,14,5,87,1,-1,0,9,0
38201,30,2,2,1,0,0,1,0,1,15,5,432,1,-1,0,9,0
37060,45,2,2,1,0,0,1,0,1,13,5,43,3,-1,0,9,0
37069,30,2,2,1,0,25,1,0,1,13,5,51,1,-1,0,9,0
38072,49,3,2,1,0,137,1,0,1,14,5,384,7,-1,0,9,0
38316,38,2,2,1,0,1099,1,0,1,15,5,22,5,-1,0,9,0
38170,27,2,2,1,0,1535,1,0,1,15,5,238,1,-1,0,9,0
37614,34,2,2,1,0,-204,1,0,1,14,5,61,6,-1,0,9,0
38964,36,2,2,1,0,123,1,0,1,18,5,9,1,-1,0,9,0
37783,54,2,2,1,0,316,1,0,1,14,5,240,1,-1,0,9,0
37795,33,5,2,1,0,262,1,0,1,14,5,386,3,-1,0,9,0
37724,42,2,2,1,0,142,1,0,1,14,5,11,5,-1,0,9,0
37954,43,2,2,1,0,991,1,0,1,14,5,111,2,-1,0,9,0
38405,55,8,2,1,0,-747,1,0,1,15,5,265,7,-1,0,9,0
37651,54,8,2,1,0,8,1,0,1,14,5,143,1,-1,0,9,0
37600,33,2,2,1,0,149,1,0,1,14,5,21,2,-1,0,9,0
38307,58,10,2,1,0,10,1,0,1,15,5,298,1,-1,0,9,0
41076,55,6,2,1,0,16432,0,0,1,14,8,482,2,-1,0,9,0
38243,59,5,2,1,0,2345,1,0,1,15,5,399,1,-1,0,9,0
39976,29,2,2,1,0,5,0,0,1,3,6,321,1,-1,0,9,1
38306,49,1,2,1,0,169,1,0,1,15,5,82,3,-1,0,9,0
37975,27,4,2,1,0,275,1,0,1,14,5,196,2,-1,0,9,0
39149,40,2,2,1,0,-35,1,0,1,18,5,194,3,-1,0,9,0
39948,54,5,2,1,0,2587,0,0,1,2,6,236,2,-1,0,9,1
38488,47,2,2,1,0,-290,1,0,1,15,5,495,1,-1,0,9,0
38487,52,10,2,1,0,-50,1,0,1,15,5,129,2,-1,0,9,0
38296,34,2,2,1,0,431,1,0,1,15,5,514,1,-1,0,9,0
37445,34,2,2,1,0,3,1,0,1,13,5,369,2,-1,0,9,0
37116,39,2,2,1,0,157,1,0,1,13,5,290,1,-1,0,9,0
37497,33,2,2,1,0,142,1,0,1,13,5,136,5,-1,0,9,0
37141,46,8,2,1,0,437,1,0,1,13,5,546,3,-1,0,9,1
37107,38,2,2,1,0,1852,1,0,1,13,5,606,1,-1,0,9,1
37847,37,2,2,1,0,190,1,0,1,14,5,17,6,-1,0,9,0
38295,29,2,2,1,0,10191,1,0,1,15,5,282,2,-1,0,9,0
37725,28,2,2,1,0,206,1,0,1,14,5,155,2,-1,0,9,0
37484,36,2,2,1,0,2040,1,0,1,13,5,125,2,-1,0,9,0
38060,39,2,2,1,0,-223,1,0,1,14,5,185,10,-1,0,9,0
38365,29,2,2,1,0,149,1,0,1,15,5,242,2,-1,0,9,0
37196,29,2,2,1,0,35,1,0,1,13,5,149,1,-1,0,9,0
37193,51,2,2,1,0,864,1,0,1,13,5,321,1,-1,0,9,0
37188,43,2,2,1,0,190,1,0,1,13,5,168,2,-1,0,9,0
37754,40,2,2,1,0,637,1,0,1,14,5,200,1,-1,0,9,0
37010,47,2,2,1,0,1112,1,0,1,13,5,129,1,-1,0,9,0
38389,39,2,2,1,0,-50,1,0,1,15,5,100,1,-1,0,9,0
37982,47,4,2,1,0,275,1,0,1,14,5,261,3,-1,0,9,0
38239,41,2,2,1,0,2067,1,0,1,15,5,493,7,-1,0,9,0
37585,58,8,2,1,0,2946,1,0,1,14,5,467,1,-1,0,9,1
38513,58,2,2,1,0,66,1,0,1,15,5,184,4,-1,0,9,0
38535,51,2,2,1,0,129,1,0,1,15,5,611,2,-1,0,9,1
38968,34,2,2,1,0,363,1,0,1,18,5,98,5,-1,0,9,0
39922,57,2,2,1,0,3109,0,0,1,2,6,482,2,-1,0,9,1
37822,35,2,2,1,0,422,1,0,1,14,5,73,1,-1,0,9,0
37329,52,8,2,1,0,306,1,0,1,13,5,650,5,-1,0,9,1
38666,34,2,2,1,0,72,1,0,1,15,5,93,3,-1,0,9,0
37461,47,2,2,1,0,3067,1,0,1,13,5,141,2,-1,0,9,0
37406,29,2,2,1,0,97,1,0,1,13,5,431,2,-1,0,9,0
38476,33,2,2,1,0,35,0,0,1,15,5,47,3,-1,0,9,0
38647,37,2,2,1,0,-137,1,0,1,15,5,800,5,-1,0,9,0
37644,35,2,2,1,0,602,1,0,1,14,5,467,6,-1,0,9,0
38456,52,2,2,1,0,2396,1,0,1,15,5,48,7,-1,0,9,0
38697,45,2,2,1,0,1945,1,0,1,15,5,63,4,-1,0,9,0
41124,67,6,2,1,0,585,0,0,1,17,8,109,1,-1,0,9,0
38948,33,2,2,1,0,80,1,0,1,18,5,126,1,-1,0,9,0
39966,59,6,2,1,0,2632,0,0,1,3,6,123,1,-1,0,9,0
37811,24,2,2,1,0,456,0,0,1,14,5,337,2,-1,0,9,0
37314,42,2,2,1,0,969,1,0,1,13,5,721,1,-1,0,9,0
37096,38,2,2,1,0,1401,0,0,1,13,5,516,1,-1,0,9,1
38466,39,2,2,1,0,2288,1,0,1,15,5,265,1,-1,0,9,0
37423,43,2,2,1,0,794,1,0,1,13,5,38,3,-1,0,9,0
39590,58,6,2,1,0,928,0,0,1,26,5,304,1,-1,0,9,0
37211,45,2,2,1,0,2523,1,0,1,13,5,110,4,-1,0,9,0
37480,33,2,2,1,0,324,1,0,1,13,5,217,2,-1,0,9,0
40100,58,12,2,1,0,7369,0,0,2,4,6,247,2,-1,0,9,0
37929,60,2,2,1,0,2147,0,0,2,14,5,213,1,-1,0,9,0
39500,46,12,2,1,0,0,0,0,2,25,5,87,2,-1,0,9,0
39825,58,5,2,1,0,1727,0,0,2,1,6,336,2,-1,0,9,0
40334,43,2,2,1,0,1518,0,0,1,17,6,94,6,-1,0,9,0
40366,43,2,2,1,0,0,0,0,1,22,6,570,3,-1,0,9,0
40854,60,2,2,1,0,631,0,0,1,12,8,429,2,-1,0,9,1
41057,36,5,2,1,0,1506,0,0,1,14,8,326,3,-1,0,9,1
40451,70,6,2,1,0,7781,0,0,1,3,7,222,1,-1,0,9,0
41137,79,4,2,1,0,0,0,0,1,18,8,90,1,-1,0,9,0
40345,58,6,2,1,0,2074,0,0,1,18,6,259,2,-1,0,9,1
40452,52,2,2,1,0,1524,0,0,1,3,7,1007,6,-1,0,9,1
40130,58,6,2,1,0,1980,0,0,1,5,6,255,1,-1,0,9,1
40342,60,6,2,1,0,37,0,0,1,18,6,754,3,-1,0,9,0
40482,82,6,2,1,0,8603,0,0,1,7,7,429,1,-1,0,9,1
40767,71,6,2,1,0,10394,0,0,2,10,8,411,1,-1,0,9,0
39675,58,6,2,1,1,-235,0,1,2,27,5,93,2,-1,0,9,0
40241,60,2,2,1,0,29184,0,0,2,15,6,94,2,-1,0,9,0
40861,26,9,1,2,0,5296,0,0,2,12,8,127,1,-1,0,9,0
40114,41,10,1,2,0,631,0,0,2,4,6,111,3,-1,0,9,0
40864,21,9,1,2,0,123,0,0,2,12,8,449,1,-1,0,9,1
40111,50,5,1,2,0,431,0,0,2,4,6,180,2,-1,0,9,0
38922,24,2,1,2,0,174,1,1,1,18,5,487,1,-1,0,9,1
40991,28,8,1,2,0,231,1,1,1,13,8,129,1,-1,0,9,0
37720,23,1,1,2,0,21,1,1,1,14,5,183,3,-1,0,9,0
38955,23,8,1,2,0,495,1,1,1,18,5,302,1,-1,0,9,0
37385,27,8,1,2,0,223,1,1,1,13,5,297,2,-1,0,9,0
39067,30,1,1,2,0,219,1,1,1,18,5,91,6,-1,0,9,0
38823,32,10,1,2,0,483,1,1,1,18,5,35,6,-1,0,9,0
38833,23,8,1,2,0,-229,1,1,1,18,5,557,1,-1,0,9,0
39110,45,11,1,2,0,382,1,1,1,18,5,182,1,-1,0,9,0
38925,24,10,1,2,0,135,1,1,1,18,5,250,1,-1,0,9,0
39150,22,1,1,2,0,1157,1,1,1,18,5,336,2,-1,0,9,0
37330,29,10,1,2,0,0,1,1,1,13,5,77,4,-1,0,9,0
40018,33,1,1,2,0,16,1,1,1,3,6,102,1,-1,0,9,0
38166,28,8,1,2,0,113,1,1,1,15,5,270,1,-1,0,9,0
38956,27,2,1,2,0,513,1,1,1,18,5,351,1,-1,0,9,1
39960,27,1,1,2,0,261,1,1,1,3,6,592,4,-1,0,9,1
37925,33,1,1,2,0,315,1,1,1,14,5,888,3,-1,0,9,1
37956,23,10,1,2,0,1587,1,1,1,14,5,502,2,-1,0,9,0
37918,29,10,1,2,0,1331,1,1,1,14,5,246,1,-1,0,9,0
39357,26,1,1,2,0,236,1,1,1,18,5,8,2,-1,0,9,0
38280,23,8,1,2,0,567,1,1,1,15,5,358,1,-1,0,9,0
37949,29,10,1,2,0,70,1,1,1,14,5,400,2,-1,0,9,0
39359,28,1,1,2,0,0,1,1,1,18,5,390,5,-1,0,9,1
37277,35,8,1,2,0,-639,1,1,1,13,5,427,1,-1,0,9,0
38121,31,10,1,2,0,591,1,1,1,15,5,14,5,-1,0,9,0
38076,33,10,1,2,0,1074,1,1,1,14,5,308,2,-1,0,9,0
38244,26,2,1,2,0,26,1,1,1,15,5,899,1,-1,0,9,1
39320,32,10,1,2,0,-472,1,1,1,18,5,121,2,-1,0,9,0
37953,36,1,1,2,0,886,1,1,1,14,5,362,6,-1,0,9,0
40046,22,9,1,2,0,4132,0,0,2,3,6,34,2,-1,0,9,0
37969,30,2,2,2,0,664,0,1,2,14,5,57,1,-1,0,9,0
39171,35,1,2,2,0,10133,0,1,1,18,5,382,2,-1,0,9,0
37683,48,2,3,1,0,194,1,0,1,14,5,263,1,-1,0,9,0
37307,45,2,3,1,0,-69,1,0,1,13,5,118,2,-1,0,9,0
37308,44,2,3,1,0,70,1,0,1,13,5,176,1,-1,0,9,0
37479,38,2,3,1,0,0,1,0,1,13,5,531,2,-1,0,9,1
37665,40,6,3,1,0,919,1,0,1,14,5,103,2,-1,0,9,0
38533,34,2,3,1,0,0,1,0,1,15,5,206,5,-1,0,9,0
39297,30,2,3,1,0,-258,1,0,1,18,5,18,2,-1,0,9,0
38184,49,8,3,1,0,400,1,0,2,15,5,64,1,-1,0,9,0
37685,50,2,3,1,0,1629,1,0,1,14,5,67,1,-1,0,9,0
38111,48,6,3,1,0,666,1,0,1,15,5,10,5,-1,0,9,0
37885,56,6,3,1,0,48,1,0,1,14,5,132,2,-1,0,9,0
37303,51,2,3,1,0,37,1,0,1,13,5,341,1,-1,0,9,0
39869,56,4,3,1,0,61,0,0,1,2,6,144,1,-1,0,9,0
40844,81,6,3,1,0,4321,0,0,1,11,8,163,3,-1,0,9,0
37102,38,2,2,1,0,447,1,0,1,13,5,699,1,-1,0,9,0
39185,36,2,2,1,0,106,1,0,1,18,5,31,6,-1,0,9,0
40994,66,4,3,1,0,204,0,0,2,13,8,213,1,-1,0,9,0
37773,38,2,2,1,0,132,1,0,1,14,5,797,2,-1,0,9,0
38092,30,3,2,1,0,386,1,0,1,15,5,253,4,-1,0,9,0
38219,30,2,2,1,0,123,1,0,1,15,5,55,4,-1,0,9,0
38331,39,5,2,1,0,197,1,0,1,15,5,193,1,-1,0,9,0
38332,31,2,2,1,0,-365,1,0,1,15,5,36,1,-1,0,9,0
37063,33,7,2,1,0,61,1,0,1,13,5,161,1,-1,0,9,0
39229,28,2,2,1,0,519,1,0,1,18,5,82,9,-1,0,9,0
38325,30,2,2,1,0,714,1,0,1,15,5,199,1,-1,0,9,0
38943,44,2,2,1,0,401,1,0,1,18,5,41,1,-1,0,9,0
38168,39,2,2,1,0,49,1,0,1,15,5,259,1,-1,0,9,0
37718,35,2,2,1,0,113,1,0,1,14,5,318,3,-1,0,9,0
37018,50,2,2,1,0,-522,1,0,1,13,5,863,3,-1,0,9,1
39633,53,2,2,1,0,655,1,0,1,26,5,103,2,-1,0,9,0
37905,42,8,2,1,0,248,1,0,1,14,5,480,2,-1,0,9,0
38421,32,2,2,1,0,252,1,0,1,15,5,52,1,-1,0,9,0
37927,31,2,2,1,0,42,1,0,1,14,5,185,3,-1,0,9,0
37891,34,2,2,1,0,109,1,0,1,14,5,685,2,-1,0,9,0
38784,54,7,3,1,0,4382,1,0,2,18,5,193,4,-1,0,9,0
37816,58,2,3,1,0,2246,1,0,1,14,5,294,2,-1,0,9,0
38609,31,4,3,1,0,168,1,0,1,15,5,266,3,-1,0,9,0
38030,59,4,3,1,0,502,1,0,2,14,5,27,3,-1,0,9,0
39053,30,2,3,1,0,53,1,0,1,18,5,116,1,-1,0,9,0
40362,32,3,2,1,0,3083,0,0,1,22,6,271,2,-1,0,9,0
37289,46,2,3,1,0,-35,1,0,1,13,5,69,1,-1,0,9,0
38978,53,2,3,1,0,1815,1,0,1,18,5,34,1,-1,0,9,0
37216,35,2,3,1,0,289,1,0,1,13,5,296,1,-1,0,9,0
37290,49,1,3,1,0,112,1,0,1,13,5,79,1,-1,0,9,0
37607,32,8,1,2,0,159,1,1,1,14,5,46,1,-1,0,9,0
39717,32,2,1,2,0,4339,1,1,1,27,5,76,2,-1,0,9,0
39344,23,8,1,2,0,1393,1,1,1,18,5,42,8,-1,0,9,0
37890,46,1,1,2,0,-976,1,1,1,14,5,111,1,-1,0,9,0
38339,28,2,1,2,0,-545,1,1,1,15,5,322,1,-1,0,9,0
37270,21,2,1,2,0,292,1,1,2,13,5,148,4,-1,0,9,0
41162,22,1,1,2,0,4111,0,1,1,19,8,65,1,-1,0,9,0
41139,39,8,1,2,0,445,0,0,2,18,8,108,1,-1,0,9,0
40935,26,9,1,2,0,374,0,0,2,12,8,478,2,-1,0,9,0
37440,29,2,1,2,0,1550,1,1,1,13,5,228,3,-1,0,9,0
39247,45,1,1,2,0,2394,1,1,2,18,5,895,12,-1,0,9,0
39018,28,1,1,2,0,352,1,1,1,18,5,431,1,-1,0,9,1
39274,27,10,1,2,0,78,1,1,1,18,5,5,2,-1,0,9,0
38297,24,10,1,2,0,246,1,1,1,15,5,224,1,-1,0,9,0
38449,34,8,1,2,0,4062,1,1,1,15,5,29,1,-1,0,9,0
38952,29,10,1,2,0,1856,1,1,1,18,5,134,1,-1,0,9,0
37945,29,10,1,2,0,769,1,1,1,14,5,67,3,-1,0,9,0
39078,27,8,1,2,0,261,1,1,1,18,5,113,1,-1,0,9,0
39824,52,1,1,2,0,-528,1,1,1,1,6,1144,2,-1,0,9,1
38378,24,1,1,2,0,926,1,1,1,15,5,191,1,-1,0,9,0
39199,24,8,1,2,0,1299,1,1,1,18,5,113,2,-1,0,9,0
39186,35,2,1,2,0,-295,1,1,1,18,5,173,2,-1,0,9,0
38119,30,10,1,2,0,148,1,1,1,15,5,115,5,-1,0,9,0
38343,30,8,1,2,0,-100,1,1,1,15,5,292,1,-1,0,9,0
38415,31,2,1,2,0,210,1,1,1,15,5,166,1,-1,0,9,0
40136,26,8,1,2,0,2158,1,1,2,5,6,227,1,-1,0,9,0
38765,29,10,1,2,0,-2,1,1,1,18,5,9,5,-1,0,9,0
37487,35,4,1,2,0,-122,1,1,1,13,5,97,5,-1,0,9,0
38617,43,10,1,2,0,-266,1,1,1,15,5,12,5,-1,0,9,0
41008,74,6,3,1,0,166,0,0,1,13,8,99,1,-1,0,9,0
39435,39,11,1,2,0,2208,0,0,2,22,5,23,2,-1,0,9,0
37172,32,2,1,2,0,681,0,1,1,13,5,589,1,-1,0,9,0
39927,43,8,1,2,0,2444,0,1,1,2,6,130,1,-1,0,9,0
39242,39,2,3,1,0,815,1,0,1,18,5,22,3,-1,0,9,0
38941,41,2,3,1,0,-129,1,0,1,18,5,176,1,-1,0,9,0
39166,57,8,3,1,0,2225,1,0,1,18,5,8,4,-1,0,9,0
38031,39,8,3,1,0,8654,1,0,1,14,5,181,4,-1,0,9,0
39634,56,8,3,1,0,23,0,0,2,26,5,108,4,-1,0,9,0
40319,27,10,1,2,0,2731,0,0,2,16,6,30,1,-1,0,9,0
40389,33,4,1,2,0,1363,0,0,2,30,6,42,1,-1,0,9,0
39748,32,2,1,2,0,604,0,1,1,28,5,95,3,-1,0,9,0
38418,34,10,1,2,0,194,1,1,1,15,5,1015,1,-1,0,9,1
40352,23,9,1,2,0,1021,0,0,2,19,6,79,9,-1,0,9,0
39337,30,1,1,2,0,2,1,0,2,18,5,56,9,-1,0,9,0
38446,21,9,1,2,0,126,1,0,2,15,5,52,1,-1,0,9,0
38888,33,1,1,2,0,2717,1,0,1,18,5,185,1,-1,0,9,0
38892,34,7,1,2,0,55,1,0,1,18,5,155,1,-1,0,9,0
38903,23,8,1,2,0,250,1,0,1,18,5,222,1,-1,0,9,0
38842,24,10,1,2,0,81,1,0,1,18,5,333,1,-1,0,9,0
38894,23,9,1,2,0,1029,1,0,1,18,5,68,1,-1,0,9,0
38601,36,9,1,2,0,3551,1,0,2,15,5,134,9,-1,0,9,0
